spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
shacr,Hyatt Regency Chongming,上海崇明金茂凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"Lane 799, Lan Hai Road, Chenjia Town",上海市陈家镇揽海路 799 弄,202162,31.49592,121.768665,+86 21 6703 1234,https://www.hyatt.com/hyatt-regency/en-US/shacr-hyatt-regency-chongming,https://www.hyatt.com/hyatt-regency/zh-CN/shacr-hyatt-regency-chongming,,2014-03-30,03:00 PM,12:00 PM,true
szxra,Hyatt Regency Shenzhen Airport,深圳机场凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,Shenzhen Baoan International Airport,深圳宝安国际机场,518128,22.628245,113.818698,+86 755 2345 1234,https://www.hyatt.com/hyatt-regency/en-US/szxra-hyatt-regency-shenzhen-airport,https://www.hyatt.com/hyatt-regency/zh-CN/szxra-hyatt-regency-shenzhen-airport,,2018-05-23,02:00 PM,12:00 PM,true
xmnrw,Hyatt Regency Xiamen Wuyuanwan,厦门五缘湾凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Xiamen,厦门,,,"No. 5 Ri Yuan Er Li Road, Huli District",湖里区日圆二里 5 号,361006,24.516387,118.16278,+86 592 606 1234,https://www.hyatt.com/hyatt-regency/en-US/xmnrw-hyatt-regency-xiamen-wuyuanwan,https://www.hyatt.com/hyatt-regency/zh-CN/xmnrw-hyatt-regency-xiamen-wuyuanwan,,2017-01-18,03:00 PM,12:00 PM,false
guihr,Hyatt Regency Guiyang,贵阳中天凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Guiyang,贵阳,,,"7 Zhongtian Road, Guanshanhu District",观山湖区中天路 7 号,550081,26.635721,106.645768,+86 851 8798 1234,https://www.hyatt.com/hyatt-regency/en-US/guihr-hyatt-regency-guiyang,https://www.hyatt.com/hyatt-regency/zh-CN/guihr-hyatt-regency-guiyang,,2011-07-19,02:00 PM,12:00 PM,false
nbshr,Hyatt Regency Changbaishan,长白山凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,5,Changbaishan,长白山,,,Changbaishan International Resort,长白山国际度假村,134504,42.106517,127.511798,+86 439 612 1234,https://www.hyatt.com/hyatt-regency/en-US/nbshr-hyatt-regency-changbaishan,https://www.hyatt.com/hyatt-regency/zh-CN/nbshr-hyatt-regency-changbaishan,,2013-09-27,03:00 PM,12:00 PM,false
dongg,Hyatt Regency Dongguan,东莞松山湖凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Dongguan,东莞,,,"Song Shan Lake National High-tech Industrial Development Zone, Qinyuan Road",松山湖高新技术产业开发区沁园路,523808,22.923457,113.889899,+86 769 2289 1234,https://www.hyatt.com/hyatt-regency/en-US/dongg-hyatt-regency-dongguan,https://www.hyatt.com/hyatt-regency/zh-CN/dongg-hyatt-regency-dongguan,,2006-08-01,03:00 PM,12:00 PM,true
fochr,Hyatt Regency Fuzhou Cangshan,福州仓山凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Fuzhou,福州,,,46 Huaxi Nan Road Cangshan District,仓山区花溪南路 46 号,350008,26.006344,119.267053,+86 591 8757 1234,https://www.hyatt.com/hyatt-regency/en-US/fochr-hyatt-regency-fuzhou-cangshan,https://www.hyatt.com/hyatt-regency/zh-CN/fochr-hyatt-regency-fuzhou-cangshan,,2016-12-18,02:00 PM,12:00 PM,false
jinhr,Hyatt Regency Jinan,济南富力凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Jinan,济南,,,"187 Jingsi Road, Shizhong District",市中区经四路 187 号,250001,36.662016,116.99991,+86 531 8828 1234,https://www.hyatt.com/hyatt-regency/en-US/jinhr-hyatt-regency-jinan,https://www.hyatt.com/hyatt-regency/zh-CN/jinhr-hyatt-regency-jinan,,2011-09-21,02:00 PM,12:00 PM,false
nayrw,Hyatt Regency Beijing Wangjing,北京望京凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,2,Beijing,北京,,,"Lei Shing Hong Center, 8 Guangshun South Street, Chaoyang District",朝阳区广顺南大街 8 号院利星行中心,100102,39.991566,116.476279,+86 10 8630 1234,https://www.hyatt.com/hyatt-regency/en-US/nayrw-hyatt-regency-beijing-wangjing,https://www.hyatt.com/hyatt-regency/zh-CN/nayrw-hyatt-regency-beijing-wangjing,,2018-06-15,03:00 PM,12:00 PM,true
mfmrh,Hyatt Regency Hengqin,横琴凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Zhuhai,珠海,,,"1295 Qisecaihong Road, Guangdong-Macao In-Depth Cooperation Zone, Hengqin",横琴粤澳深度合作区七色彩虹路 1295 号,519031,22.123611,113.511666,+86 756 299 1234,https://www.hyatt.com/hyatt-regency/en-US/mfmrh-hyatt-regency-hengqin,https://www.hyatt.com/hyatt-regency/zh-CN/mfmrh-hyatt-regency-hengqin,2019-12-30,2019-12-30,03:00 PM,12:00 PM,true
suzhr,Hyatt Regency Suzhou,苏州凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Suzhou,苏州,,,"88 Huachi Street, Suzhou Industrial Park",苏州工业园区华池街 88 号,215028,31.325752,120.709244,+86 512 6288 1234,https://www.hyatt.com/hyatt-regency/en-US/suzhr-hyatt-regency-suzhou,https://www.hyatt.com/hyatt-regency/zh-CN/suzhr-hyatt-regency-suzhou,,2014-08-24,03:00 PM,12:00 PM,false
szxry,Hyatt Regency Shenzhen Yantian,深圳盐田凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,1025 Second Haijing Road,海景二路 1025 号,518000,22.55162,114.23771,+86 755 2535 1234,https://www.hyatt.com/hyatt-regency/en-US/szxry-hyatt-regency-shenzhen-yantian,https://www.hyatt.com/hyatt-regency/zh-CN/szxry-hyatt-regency-shenzhen-yantian,2019-08-05,2019-08-08,03:00 PM,12:00 PM,true
wuhrw,Hyatt Regency Wuhan Optics Valley,武汉光谷凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Wuhan,武汉,,,"No.1077 Luoyu Road, Hongshan District",洪山区珞喻路 1077 号,430074,30.507249,114.421025,+86 27 5122 1234,https://www.hyatt.com/hyatt-regency/en-US/wuhrw-hyatt-regency-wuhan-optics-valley,https://www.hyatt.com/hyatt-regency/zh-CN/wuhrw-hyatt-regency-wuhan-optics-valley,,2015-07-16,02:00 PM,12:00 PM,true
etihr,Hyatt Regency Tianjin East,天津东凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Tianjin,天津,,,"126 Weiguo Road, Hedong District ",河东区卫国道 126 号 ,300161,39.142535,117.247918,+86 22 2457 1234,https://www.hyatt.com/hyatt-regency/en-US/etihr-hyatt-regency-tianjin-east,https://www.hyatt.com/hyatt-regency/zh-CN/etihr-hyatt-regency-tianjin-east,,2014-05-20,02:00 PM,12:00 PM,true
xiyhr,Hyatt Regency Xi'an,西安凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,2,Xi'an,西安,,,"988 Qu Jiang Chi East Road, Qu Jiang New District",曲江新区曲江池东路 988 号,710061,34.20346,108.986485,+86 29 6868 1234,https://www.hyatt.com/hyatt-regency/en-US/xiyhr-hyatt-regency-xian,https://www.hyatt.com/hyatt-regency/zh-CN/xiyhr-hyatt-regency-xian,2016-07-15,2016-07-15,02:00 PM,12:00 PM,false
sharj,Hyatt Regency Shanghai Jiading,上海嘉定凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"1366 Yumin South Road, Jiading District",嘉定区裕民南路 1366 号,201801,31.351704,121.262594,+86 21 5910 1234,https://www.hyatt.com/hyatt-regency/en-US/sharj-hyatt-regency-shanghai-jiading,https://www.hyatt.com/hyatt-regency/zh-CN/sharj-hyatt-regency-shanghai-jiading,,2018-08-18,03:00 PM,12:00 PM,true
shapr,Hyatt Regency Shanghai Global Harbor,上海环球港凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,2,Shanghai,上海,,,"718 Ningxia Road, Putuo District",普陀区宁夏路 718 号,200063,31.231156,121.412654,+86 21 6215 1234,https://www.hyatt.com/hyatt-regency/en-US/shapr-hyatt-regency-shanghai-global-harbor,https://www.hyatt.com/hyatt-regency/zh-CN/shapr-hyatt-regency-shanghai-global-harbor,2017-04-18,2017-04-18,03:00 PM,12:00 PM,true
csxrz,Hyatt Regency Zhuzhou,株洲凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Zhuzhou,株洲,,,"888 South Binjiang Road, Tianyuan District",天元区滨江南路 888 号,412007,27.80085,113.115833,+86 731 2228 1234,https://www.hyatt.com/hyatt-regency/en-US/csxrz-hyatt-regency-zhuzhou,https://www.hyatt.com/hyatt-regency/zh-CN/csxrz-hyatt-regency-zhuzhou,2019-09-10,2019-09-10,03:00 PM,12:00 PM,true
nayrs,Hyatt Regency Beijing Shiyuan,北京世园凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Beijing,北京,,,"No.1, Fu Kang South Road, Yanqing District",延庆区阜康南路 1 号院,102100,40.445461,115.969571,+86 10 5731 1234,https://www.hyatt.com/hyatt-regency/en-US/nayrs-hyatt-regency-beijing-shiyuan,https://www.hyatt.com/hyatt-regency/zh-CN/nayrs-hyatt-regency-beijing-shiyuan,2019-04-30,2019-04-30,03:00 PM,12:00 PM,true
shars,Hyatt Regency Shanghai Songjiang,上海松江凯悦酒店,Hyatt Regency,凯悦酒店,REGENCY,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"Block 3, 599 Guangfulin Road, Songjiang District",上海市松江区广富林路 599 弄 3 号,201613,31.0569,121.2439,+86 21 6788 1234,https://www.hyatt.com/hyatt-regency/en-US/shars-hyatt-regency-shanghai-songjiang,https://www.hyatt.com/hyatt-regency/zh-CN/shars-hyatt-regency-shanghai-songjiang,2021-05-29,2021-05-29,03:00 PM,12:00 PM,true
shacp,Caption by Hyatt Zhongshan Park Shanghai,上海中山公园凯悦嘉荟酒店,Caption by Hyatt,凯悦嘉荟酒店,CAPTION,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"1525 Dingxi Road, Changning District",长宁区定西路1525号,200050,31.218339,121.421206,+86 21 6226 1234,https://www.hyatt.com/caption-by-hyatt/en-US/shacp-caption-by-hyatt-zhongshan-park-shanghai,https://www.hyatt.com/caption-by-hyatt/zh-CN/shacp-caption-by-hyatt-zhongshan-park-shanghai,2024-04-18,2024-04-18,03:00 PM,12:00 PM,true
nkgzn,Hyatt Place Nanjing Xuanwu,南京玄武凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Nanjing,南京,,,"Block 1, 12 Hongshan Road, Xuanwu District",玄武区红山路 12 号 1 栋,210000,32.08411,118.811589,+86 25 5839 7777,https://www.hyatt.com/hyatt-place/en-US/nkgzn-hyatt-place-nanjing-xuanwu,https://www.hyatt.com/hyatt-place/zh-CN/nkgzn-hyatt-place-nanjing-xuanwu,2026-03-30,2026-03-30,02:00 PM,12:00 PM,true
hghzh,Hyatt Place Hangzhou International Airport,杭州萧山国际机场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Hangzhou,杭州,,,"2F, Ground Transport Center, Terminal 4 Arrival Hall, Hangzhou International Airport, Xiaoshan District",萧山区杭州萧山国际机场 4 号航站楼到达大厅地面交通中心 2 楼,311241,30.239592,120.440037,+86 571 8281 1234,https://www.hyatt.com/hyatt-place/en-US/hghzh-hyatt-place-hangzhou-international-airport,https://www.hyatt.com/hyatt-place/zh-CN/hghzh-hyatt-place-hangzhou-international-airport,2023-01-20,2023-01-20,03:00 PM,12:00 PM,true
csxza,Hyatt Place Changsha Airport,长沙机场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Changsha,长沙,,,1 Linkong South Road,临空南路 1 号,410100,28.18842,113.21568,+86 731 8186 1234,https://www.hyatt.com/hyatt-place/en-US/csxza-hyatt-place-changsha-airport,https://www.hyatt.com/hyatt-place/zh-CN/csxza-hyatt-place-changsha-airport,2019-12-30,2019-12-30,02:00 PM,12:00 PM,true
saxzs,Hyatt Place Shaoxing Keqiao,绍兴柯桥凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shaoxing,绍兴,,,"1758 Kenan Avenue, Keyan Street, Keqiao District",柯桥区柯岩街道柯南大道1758号,312000,30.05331,120.484756,+86 0575 8488 1234,https://www.hyatt.com/hyatt-place/en-US/saxzs-hyatt-place-shaoxing-keqiao,https://www.hyatt.com/hyatt-place/zh-CN/saxzs-hyatt-place-shaoxing-keqiao,2025-03-05,2025-03-05,02:00 PM,12:00 PM,true
kvszk,Hyatt Place Kunshan Gaoxin,昆山高新凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Jiangsu Province,昆山,,,"1221 Qian Jin West Road, Kunshan City",前进西路 1221 号,215300,31.3785,120.9296,+86 512 8269 8888,https://www.hyatt.com/hyatt-place/en-US/kvszk-hyatt-place-kunshan-gaoxin,https://www.hyatt.com/hyatt-place/zh-CN/kvszk-hyatt-place-kunshan-gaoxin,2025-07-20,2025-07-20,02:00 PM,12:00 PM,true
ctuzc,Hyatt Place Chengdu Pebble Walk,成都象南里凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Chengdu,成都,,,"No.669, Wanxiang South Road, High-Tech District",高新区万象南路 669 号,610094,30.586296,104.048762,+86 28 8678 1234,https://www.hyatt.com/hyatt-place/en-US/ctuzc-hyatt-place-chengdu-pebble-walk,https://www.hyatt.com/hyatt-place/zh-CN/ctuzc-hyatt-place-chengdu-pebble-walk,,2018-10-30,03:00 PM,12:00 PM,true
yntzy,Hyatt Place Yantai Development Zone,烟台开发区凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Yantai,烟台,,,"No. 238, Haibin Road, Development Zone District, Shandong",经济技术开发区海滨路 238 号,264006,37.60512,121.13983,+86 535 272 1234,https://www.hyatt.com/hyatt-place/en-US/yntzy-hyatt-place-yantai-development-zone,https://www.hyatt.com/hyatt-place/zh-CN/yntzy-hyatt-place-yantai-development-zone,2023-06-28,2023-06-28,03:00 PM,12:00 PM,true
txnzt,Hyatt Place Huangshan Train Station,黄山高铁站凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Huangshan,黄山,,,"18 Yingkesong Avenue, High-tech Industrial Development Zone",高新技术产业开发区迎客松大道 18 号,245999,29.8099,118.2707,+86 559 258 1234,https://www.hyatt.com/hyatt-place/en-US/txnzt-hyatt-place-huangshan-train-station,https://www.hyatt.com/hyatt-place/zh-CN/txnzt-hyatt-place-huangshan-train-station,2022-10-12,2022-10-14,02:00 PM,12:00 PM,true
kmgzs,Hyatt Place Kunming South Railway Station,昆明南站凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,2,Kunming,昆明,,,"No.8 Qinghe Road, Chenggong District, Yunnan",呈贡区清和路8号,650500,24.873333,102.852778,+86 871 6804 9999,https://www.hyatt.com/hyatt-place/en-US/kmgzs-hyatt-place-kunming-south-railway-station,https://www.hyatt.com/hyatt-place/zh-CN/kmgzs-hyatt-place-kunming-south-railway-station,2025-08-15,2025-08-15,02:00 PM,12:00 PM,true
ntgzn,"Hyatt Place Nantong, Xinghu City Plaza",南通星湖城市广场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Nantong,南通,,,"Building 10 Xinghu City Plaza, 1066 Xinghu Avenue, Chongchuan District",崇川区星湖大道 1066 号星湖城市广场 10 号楼,226000,31.929814,120.97143,+86 513 8567 1234,https://www.hyatt.com/hyatt-place/en-US/ntgzn-hyatt-place-nantong-xinghu-city-plaza,https://www.hyatt.com/hyatt-place/zh-CN/ntgzn-hyatt-place-nantong-xinghu-city-plaza,2024-05-30,2024-05-30,03:00 PM,12:00 PM,true
tnyzt,Hyatt Place Taiyuan Longcheng,太原龙城凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Taiyuan,太原,,,"No. 77 Huangling Road, Xiaodian District",小店区黄陵路 77 号,030000,37.77,112.590278,+86 351 561 1234,https://www.hyatt.com/hyatt-place/en-US/tnyzt-hyatt-place-taiyuan-longcheng,https://www.hyatt.com/hyatt-place/zh-CN/tnyzt-hyatt-place-taiyuan-longcheng,2020-05-28,,03:00 PM,12:00 PM,true
pekzs,Hyatt Place Beijing Shiyuan,北京世园凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Beijing,北京,,,"No. 12 Yankang Road, Yanqing District",延庆区延康路 12 号院,102100,40.45672,115.97494,+86 10 5771 1234,https://www.hyatt.com/hyatt-place/en-US/pekzs-hyatt-place-beijing-shiyuan,https://www.hyatt.com/hyatt-place/zh-CN/pekzs-hyatt-place-beijing-shiyuan,2021-12-01,,03:00 PM,12:00 PM,true
jdzzj,Hyatt Place Jingdezhen Taoxichuan,景德镇陶溪川凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Jingdezhen,景德镇,,,"Phase II Taoxichuan, Intersection of Zhushan Avenue and Taoxichuan South Road, Zhushan District",珠山区珠山大道与陶溪川南路交叉路口陶溪川二期,333000,29.29815,117.239624,+86 798 873 3666,https://www.hyatt.com/hyatt-place/en-US/jdzzj-hyatt-place-jingdezhen-taoxichuan,https://www.hyatt.com/hyatt-place/zh-CN/jdzzj-hyatt-place-jingdezhen-taoxichuan,2021-10-01,,03:00 PM,12:00 PM,true
naozn,Hyatt Place Nanchong Gaoping,南充高坪凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Nanchong,南充,,,"Building 1, Jiangdong Middle Road 3rd Section",江东中路三段 1 号楼,637100,30.778933,106.103603,+86 817 310 9999,https://www.hyatt.com/hyatt-place/en-US/naozn-hyatt-place-nanchong-gaoping,https://www.hyatt.com/hyatt-place/zh-CN/naozn-hyatt-place-nanchong-gaoping,2022-08-28,2022-08-28,02:00 PM,12:00 PM,true
cgqzc,Hyatt Place Changchun Jingyue,长春净月凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Changchun,长春,,,"No. 3777 Block A1, Minyoun Financial Plaza, Shengtai Street, Jingyue District",净月区生态大街 3777 号明宇金融广场 A1 栋,130017,43.797264,125.378937,+86 431 8057 8888,https://www.hyatt.com/hyatt-place/en-US/cgqzc-hyatt-place-changchun-jingyue,https://www.hyatt.com/hyatt-place/zh-CN/cgqzc-hyatt-place-changchun-jingyue,2019-12-28,2019-12-28,02:00 PM,12:00 PM,true
syxzs,Hyatt Place Sanya City Center,三亚中心凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Sanya,三亚,,,"360-1 Yingbin Road, Jiyang District",吉阳区迎宾路 360-1 号,572000,18.274333,109.512267,+86 898 8883 1234,https://www.hyatt.com/hyatt-place/en-US/syxzs-hyatt-place-sanya-city-center,https://www.hyatt.com/hyatt-place/zh-CN/syxzs-hyatt-place-sanya-city-center,2018-02-13,,03:00 PM,12:00 PM,true
hghzm,Hyatt Place Deqing,德清凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Huzhou,湖州,,,1888 Qianqiu East Street,千秋东街 1888 号,313200,30.543888,120.01333,+86 572 868 1234,https://www.hyatt.com/hyatt-place/en-US/hghzm-hyatt-place-deqing,https://www.hyatt.com/hyatt-place/zh-CN/hghzm-hyatt-place-deqing,2019-09-19,2019-09-19,02:00 PM,12:00 PM,true
shazh,Hyatt Place Shanghai Hongqiao CBD,上海虹桥商务区凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"9 Shenhong Road, Minhang District,",闵行区申虹路 9 号,201106,31.190363,121.31678,+86 21 3329 5588,https://www.hyatt.com/hyatt-place/en-US/shazh-hyatt-place-shanghai-hongqiao-cbd,https://www.hyatt.com/hyatt-place/zh-CN/shazh-hyatt-place-shanghai-hongqiao-cbd,2017-11-15,2017-11-15,03:00 PM,12:00 PM,true
lyizl,Hyatt Place Linyi People's Square,临沂人民广场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Linyi,临沂,,,"No.9 Xinhua First Road, Lanshan District, Shandong",山东省兰山区新华路 9 号,276000,35.063326,118.330563,+86 539 807 7777,https://www.hyatt.com/hyatt-place/en-US/lyizl-hyatt-place-linyi-peoples-square,https://www.hyatt.com/hyatt-place/zh-CN/lyizl-hyatt-place-linyi-peoples-square,2023-07-01,2023-07-01,02:00 PM,12:00 PM,true
ctuzb,Hyatt Place Chengdu Bio-Town,成都生物城凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Chengdu,成都,,,"No.1 Huigu Road, Shuangliu District",双流区慧谷路 1 号,610200,30.427556,103.977314,+86 28 6201 6666,https://www.hyatt.com/hyatt-place/en-US/ctuzb-hyatt-place-chengdu-bio-town,https://www.hyatt.com/hyatt-place/zh-CN/ctuzb-hyatt-place-chengdu-bio-town,2022-12-09,2022-12-09,02:00 PM,12:00 PM,true
shazn,Hyatt Place Shanghai New Hongqiao,上海新虹桥凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"2799 Huqingping Highway, Qingpu District",青浦区沪青平公路 2799 弄,201703,31.152414,121.231888,+86 21 5978 1234,https://www.hyatt.com/hyatt-place/en-US/shazn-hyatt-place-shanghai-new-hongqiao,https://www.hyatt.com/hyatt-place/zh-CN/shazn-hyatt-place-shanghai-new-hongqiao,2018-01-07,2017-12-31,03:00 PM,12:00 PM,true
pekzc,Hyatt Place Chongli,崇礼太舞凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Zhangjiakou,张家口,,,"Thaiwoo Ski & Mountain Activity Resort, Chongli District",崇礼区太舞滑雪山地度假小镇,076350,40.894,115.163,+86 313 477 8188,https://www.hyatt.com/hyatt-place/en-US/pekzc-hyatt-place-chongli,https://www.hyatt.com/hyatt-place/zh-CN/pekzc-hyatt-place-chongli,2018-12-09,2018-12-10,02:00 PM,12:00 PM,true
nayzd,Hyatt Place Beijing Daxing,北京大兴凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Beijing,北京,,,"Building 4, Yard 15, Xinya Street, Daxing District",大兴区欣雅街 15 号院 4 号楼,100162,39.782006,116.322525,+86 10 6022 1234,https://www.hyatt.com/hyatt-place/en-US/nayzd-hyatt-place-beijing-daxing,https://www.hyatt.com/hyatt-place/zh-CN/nayzd-hyatt-place-beijing-daxing,2018-11-30,2018-11-30,03:00 PM,12:00 PM,true
canzf,Hyatt Place Foshan Lishui,佛山里水凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Foshan,佛山,,,"28 Lishui Avenue South, Lishui Town, Nanhai District",南海区里水镇里水大道南 28 号,528240,23.160745,113.154619,+86 757 8566 1234,https://www.hyatt.com/hyatt-place/en-US/canzf-hyatt-place-foshan-lishui,https://www.hyatt.com/hyatt-place/zh-CN/canzf-hyatt-place-foshan-lishui,2017-07-01,2017-06-28,02:00 PM,12:00 PM,false
szxza,Hyatt Place Shenzhen Airport,深圳机场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shenzhen,深圳,,,"3/F, Gate 14, Terminal 3, Shenzhen Bao'an International Airport",深圳宝安国际机场 3 号航站楼 14 号门 3 楼,518128,22.640268,113.809577,+86 755 2345 1236,https://www.hyatt.com/hyatt-place/en-US/szxza-hyatt-place-shenzhen-airport,https://www.hyatt.com/hyatt-place/zh-CN/szxza-hyatt-place-shenzhen-airport,2016-04-08,2016-04-08,02:00 PM,12:00 PM,false
lzhzl,Hyatt Place Liuzhou,柳州凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Liuzhou,柳州,,,"No. 2 Baisha Road, Liubei District",柳北区白沙路 2 号,545000,24.335981,109.415558,+86 772 315 1234,https://www.hyatt.com/hyatt-place/en-US/lzhzl-hyatt-place-liuzhou,https://www.hyatt.com/hyatt-place/zh-CN/lzhzl-hyatt-place-liuzhou,2019-04-30,2019-04-27,03:00 PM,12:00 PM,true
shazc,Hyatt Place Shanghai Tianshan Plaza,上海天山广场凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Shanghai,上海,,,"02 Tower 1 SOHO Tianshan Plaza, 421 ZiYun Road, Changning District",长宁区紫云路 421 号 SOHO 天山广场 1 幢 02,200051,31.208764,121.407771,+86 21 6212 1234,https://www.hyatt.com/hyatt-place/en-US/shazc-hyatt-place-shanghai-tianshan-plaza,https://www.hyatt.com/hyatt-place/en-US/shazc-hyatt-place-shanghai-tianshan-plaza,2018-02-25,2018-02-25,03:00 PM,12:00 PM,true
inczd,Hyatt Place Yinchuan Yuecaicheng,银川阅彩城凯悦嘉轩酒店,Hyatt Place,凯悦嘉轩酒店,PLACE,FULLY_BOOKABLE,HYATT,1,Yinchuan,银川,,,Zhengyuan North street 289,正源北街 289 号,750002,38.520524,106.262678,+86 951 398 1234,https://www.hyatt.com/hyatt-place/en-US/inczd-hyatt-place-yinchuan-yuecaicheng,https://www.hyatt.com/hyatt-place/zh-CN/inczd-hyatt-place-yinchuan-yuecaicheng,2017-04-28,2017-04-28,03:00 PM,12:00 PM,false
