spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
IHG-HGHHH,Crowne Plaza Hangzhou Qiantang,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.381 Shangsha Road, Qiantang District, Hangzhou, Zhejiang, 310018, Mainland China",,310018,30.308899,120.328094,86-0571-28072888x0,https://www.ihg.com/crowneplaza/hotels/us/en/hangzhou/hghhh/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/hangzhou/hghhh/hoteldetail,,,,,
IHG-HGHJR,Crowne Plaza Hangzhou Riverside,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.888 Ke Ji Guan Street, Binjiang District, Hangzhou, Zhejiang, 310051, Mainland China",,310051,30.217802,120.21326,86-571-86939999x7520,https://www.ihg.com/crowneplaza/hotels/us/en/hangzhou/hghjr/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/hangzhou/hghjr/hoteldetail,,,,,
IHG-HGHCT,Crowne Plaza Hangzhou Science City,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Chuangjing Road and Yuhangtang Road intersection, Hangzhou, Zhejiang, 310000, Mainland China",,310000,30.280474,119.99756,86-571-89138888x6603,https://www.ihg.com/crowneplaza/hotels/us/en/hangzhou/hghct/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/hangzhou/hghct/hoteldetail,,,,,
IHG-HGHWL,EVEN Hotel Hangzhou West Lake,,EVEN Hotel,逸衡酒店,ihg-even-hotel,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building B, Dongfang Jinzuo, Shangcheng District, Hangzhou, Zhejiang, 310000, Mainland China",,310000,30.253183,120.16962,86-571-88165588,https://www.ihg.com/evenhotels/hotels/us/en/hangzhou/hghwl/hoteldetail,https://www.ihg.com/evenhotels/hotels/cn/zh/hangzhou/hghwl/hoteldetail,,,,,
IHG-HGHGD,EVEN Hotel Hangzhou Yintai City,,EVEN Hotel,逸衡酒店,ihg-even-hotel,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 380, Fengtan Road, Hangzhou, Zhejiang, 310011, Mainland China",,310011,30.29915,120.109,,https://www.ihg.com/evenhotels/hotels/us/en/hangzhou/hghgd/hoteldetail,https://www.ihg.com/evenhotels/hotels/cn/zh/hangzhou/hghgd/hoteldetail,,,,,
IHG-HGHAP,Holiday Inn Express Hangzhou Airport,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building 19, Dexin Airport City, Guali Town, Hangzhou, Zhejiang, 311200, Mainland China",,311200,30.221052,120.408226,86-571-28006333,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghap/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghap/hoteldetail,,,,,
IHG-HGHBJ,Holiday Inn Express Hangzhou Binjiang,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building C, HaiweiXinjie,, Hangzhou, Zhejiang, 310000, Mainland China",,310000,30.211166,120.22497,86-0571-58087888,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghbj/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghbj/hoteldetail,,,,,
IHG-HGHST,Holiday Inn Express Hangzhou East Station,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Block C, East Station Xizi International, Hangzhou, Zhejiang, 310017, Mainland China",,310017,30.296747,120.21834,86-0571-87678677,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghst/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghst/hoteldetail,,,,,
IHG-HGHHG,Holiday Inn Express Hangzhou Gongshu,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 220 Hangxing Road, Gongshu District, Hangzhou, Zhejiang, 310015, Mainland China",,310015,30.3245,120.120094,86-571-28203888x6688,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghhg/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghhg/hoteldetail,,,,,
IHG-HGHEX,Holiday Inn Express Hangzhou Huanglong,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.28 Xueyuan Road, Xihu District, Hangzhou, Zhejiang, 310063, Mainland China",,310063,30.273228,120.13165,86-571-81969666,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghex/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghex/hoteldetail,,,,,
IHG-HGHBS,Holiday Inn Express Hangzhou Jiangnan,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building A, No.1076, Jianye Road, Binjiang District,, Hangzhou, Zhejiang, 310052, Mainland China",,310052,30.195866,120.17891,86-571-86681888,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghbs/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghbs/hoteldetail,,,,,
IHG-HGHJU,Holiday Inn Express Hangzhou Jiuzhou,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.8 Jiuchang Road,Runguang Building,JiangGan District, Hangzhou, Zhejiang, Mainland China",,,30.31642,120.26322,86-0571-28072777,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghju/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghju/hoteldetail,,,,,
IHG-HGHCC,Holiday Inn Express Hangzhou Qianjiang CenturyCity,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 708 Shixin North Road, Xiaoshan District, Hangzhou, Zhejiang, 310000, Mainland China",,310000,30.216042,120.270134,86-0571-82808388,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghcc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghcc/hoteldetail,,,,,
IHG-HGHWE,Holiday Inn Express Hangzhou Westlake East,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.2 Westlake Avenue Shangcheng District, Hangzhou, Zhejiang, 310009, Mainland China",,310009,30.245564,120.18188,86-571-56111666,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghwe/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghwe/hoteldetail,,,,,
IHG-HGHXX,Holiday Inn Express Hangzhou Xixi,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.616, Xixi Road, Xihu District, Hangzhou, Hangzhou, Zhejiang, 310002, Mainland China",,310002,30.260763,120.09675,86-571-56190788,https://www.ihg.com/holidayinnexpress/hotels/us/en/hangzhou/hghxx/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hangzhou/hghxx/hoteldetail,,,,,
IHG-HGHAZ,Holiday Inn Hangzhou Airport Zone,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building 1# Airport Zone, 1111, Qingliu South Road,, Hangzhou, Zhejiang, 311223, Mainland China",,311223,30.23538,120.47281,86-0571-82526888x6886,https://www.ihg.com/holidayinn/hotels/us/en/hangzhou/hghaz/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hangzhou/hghaz/hoteldetail,,,,,
IHG-HGHCG,Holiday Inn Hangzhou GCEC,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"Building 1, Skyey Land, Nanyang Street, Hangzhou, Zhejiang, 311227, Mainland China",,311227,30.267708,120.415726,86-571-57158888x8088,https://www.ihg.com/holidayinn/hotels/us/en/hangzhou/hghcg/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hangzhou/hghcg/hoteldetail,,,,,
IHG-HGHHZ,Holiday Inn Hangzhou Gongshu,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 218 Hangxing Road, Gongshu District, Hangzhou, Zhejiang, 310015, Mainland China",,310015,30.32492,120.120255,86-571-28101888x6001,https://www.ihg.com/holidayinn/hotels/us/en/hangzhou/hghhz/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hangzhou/hghhz/hoteldetail,,,,,
IHG-HGHLK,Holiday Inn Hangzhou West Lake,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 348 Yan'an Road, Gongshu District, Hangzhou, Zhejiang, 310000, Mainland China",,310000,30.260626,120.164185,86-571-87033111,https://www.ihg.com/holidayinn/hotels/us/en/hangzhou/hghlk/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hangzhou/hghlk/hoteldetail,,,,,
IHG-HGHXS,Holiday Inn Hangzhou Xiaoshan,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.688 Shanyin Rd,Xiaoshan District, Hangzhou, Zhejiang, 311202, Mainland China",,311202,30.177883,120.26338,86-571-82977777x6158,https://www.ihg.com/holidayinn/hotels/us/en/hangzhou/hghxs/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hangzhou/hghxs/hoteldetail,,,,,
IHG-HGHTM,Hotel Indigo Hangzhou Tianmushan,,Hotel Indigo,英迪格酒店,ihg-hotel-indigo,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.66 of Baihe Street, Tianmushan Town, Lin'an, Hangzhou, Zhejiang, 311311, Mainland China",,311311,30.256433,119.47856,86-571-63928888x7605,https://www.ihg.com/hotelindigo/hotels/us/en/hangzhou/hghtm/hoteldetail,https://www.ihg.com/hotelindigo/hotels/cn/zh/hangzhou/hghtm/hoteldetail,,,,,
IHG-HGHNE,Hotel Indigo Hangzhou Uptown,,Hotel Indigo,英迪格酒店,ihg-hotel-indigo,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 8 North Shui Cheng Road, Shang Cheng District, Hangzhou, Zhejiang, 310008, Mainland China",,310008,30.20446,120.15141,86-571-88166688x1601,https://www.ihg.com/hotelindigo/hotels/us/en/hangzhou/hghne/hoteldetail,https://www.ihg.com/hotelindigo/hotels/cn/zh/hangzhou/hghne/hoteldetail,,,,,
IHG-HGHHA,InterContinental Hangzhou ICC,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 2 Jiefang East Road, Hangzhou, Zhejiang, 310016, Mainland China",,310016,30.242048,120.21419,86-571-89810000x10202,https://www.ihg.com/intercontinental/hotels/us/en/hangzhou/hghha/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/hangzhou/hghha/hoteldetail,,,,,
IHG-HGHHL,InterContinental Hangzhou Liangzhu,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No. 18 Yuniao Street, Yuhang District, Hangzhou, Hangzhou, Zhejiang, 311113, Mainland China",,311113,30.362642,120.05723,86-571-88685999,https://www.ihg.com/intercontinental/hotels/us/en/hangzhou/hghhl/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/hangzhou/hghhl/hoteldetail,,,,,
IHG-HGHWS,InterContinental Hangzhou Wulin,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.333 Tiyuchang Road, Hangzhou, Zhejiang, 310005, Mainland China",,310005,30.269104,120.16203,86-571-85158888,https://www.ihg.com/intercontinental/hotels/us/en/hangzhou/hghws/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/hangzhou/hghws/hoteldetail,,,,,
IHG-HGHHU,Vignette Collection Hangzhou Huaxia Center Hotel,,Vignette Collection,Vignette Collection,ihg-vignette-collection,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"2499 Yuhangtang Road, Cangqian Street, Yuhang District, Hangzhou, Zhejiang, 311100, Mainland China",,311100,30.28364,120.00219,86-571-88668877,https://www.ihg.com/vignettecollection/hotels/us/en/hangzhou/hghhu/hoteldetail,https://www.ihg.com/vignettecollection/hotels/cn/zh/hangzhou/hghhu/hoteldetail,,,,,
IHG-HGHBM,voco Hangzhou Binjiang Minghao,,voco,voco 酒店,ihg-voco,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"No.558,Jiangnan Avenue,Binjiang District, Hangzhou, Zhejiang, 310051, Mainland China",,310051,30.202602,120.2029,86-571-56662888,https://www.ihg.com/voco/hotels/us/en/hangzhou/hghbm/hoteldetail,https://www.ihg.com/voco/hotels/cn/zh/hangzhou/hghbm/hoteldetail,,,,,
IHG-HGHTH,voco Thousand Island Lake,,voco,voco 酒店,ihg-voco,FULLY_BOOKABLE,Hotel,Hotel,Hangzhou,,Zhejiang,,"289 Yangguang Road, Qiandaohu Town, Chun'an County, Hangzhou, Zhejiang, 311700, Mainland China",,311700,29.621626,119.0327,86-571-64826888x8877,https://www.ihg.com/voco/hotels/us/en/hangzhou/hghth/hoteldetail,https://www.ihg.com/voco/hotels/cn/zh/hangzhou/hghth/hoteldetail,,,,,
IHG-HRBSG,Crowne Plaza Harbin Songbei,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No. 233 Feng Yuan Street Songbei District, Harbin, Heilongjiang, 150028, Mainland China",,150028,45.801872,126.49515,86-451-87152666x6101,https://www.ihg.com/crowneplaza/hotels/us/en/harbin/hrbsg/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/harbin/hrbsg/hoteldetail,,,,,
IHG-HRBCL,Holiday Inn Express Harbin Central Avenue,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No.6, West 4th Street, Central Street, Daoli District, Harbin, Heilongjiang, 150016, Mainland China",,150016,45.775303,126.62024,86-451-57653888,https://www.ihg.com/holidayinnexpress/hotels/us/en/harbin/hrbcl/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/harbin/hrbcl/hoteldetail,,,,,
IHG-HRBEC,Holiday Inn Express Harbin Exhibition Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No. 249 Nanhi Road, Harbin City, Harbin, Heilongjiang, 150000, Mainland China",,150000,45.759346,126.71255,86-451-56186000,https://www.ihg.com/holidayinnexpress/hotels/us/en/harbin/hrbec/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/harbin/hrbec/hoteldetail,,,,,
IHG-HRBHQ,Holiday Inn Express Harbin Qunli,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No.199 Qunli Fourth Avenue, Daoli District, Harbin, Harbin, Heilongjiang, 150070, Mainland China",,150070,45.740967,126.57263,,https://www.ihg.com/holidayinnexpress/hotels/us/en/harbin/hrbhq/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/harbin/hrbhq/hoteldetail,,,,,
IHG-HRBND,Holiday Inn Express Harbin Songbei New District,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No.1793 Chuangxin1st Road, Harbin, Heilongjiang, 150028, Mainland China",,150028,45.78992,126.50333,,https://www.ihg.com/holidayinnexpress/hotels/us/en/harbin/hrbnd/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/harbin/hrbnd/hoteldetail,,,,,
IHG-HRBCA,Hotel Indigo Harbin Central Avenue,,Hotel Indigo,英迪格酒店,ihg-hotel-indigo,FULLY_BOOKABLE,Hotel,Hotel,Harbin,,Heilongjiang,,"No. 259 Central Avenue, Daoli District, Harbin, Heilongjiang, 150010, Mainland China",,150010,45.779926,126.61764,86-0451-86770000x8010,https://www.ihg.com/hotelindigo/hotels/us/en/harbin/hrbca/hoteldetail,https://www.ihg.com/hotelindigo/hotels/cn/zh/harbin/hrbca/hoteldetail,,,,,
IHG-HFETR,Atwell Suites Hefei City Center,,Atwell Suites,Atwell Suites,ihg-atwell-suites,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No. 317 Tunxi Road, ,Baohe District, Hefei, Anhui, 230009, Mainland China",,230009,31.846918,117.28031,86-551-62230000,https://www.ihg.com/atwellsuites/hotels/us/en/hefei/hfetr/hoteldetail,https://www.ihg.com/atwellsuites/hotels/cn/zh/hefei/hfetr/hoteldetail,,,,,
IHG-HFESD,Crowne Plaza Hefei,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"Building A, 598 Huangshan Road, Hefei, Anhui, 230088, Mainland China",,230088,31.841204,117.21561,86-551-62971888x6801,https://www.ihg.com/crowneplaza/hotels/us/en/hefei/hfesd/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/hefei/hfesd/hoteldetail,,,,,
IHG-HFEFT,Holiday Inn Express Hefei FTZ,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"Intersection of Xiangzhang Avenue and Haitang Road, Hefei, Anhui, 230088, Mainland China",,230088,31.817492,117.1932,86-551-62587666,https://www.ihg.com/holidayinnexpress/hotels/us/en/hefei/hfeft/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hefei/hfeft/hoteldetail,,,,,
IHG-HFEHT,Holiday Inn Express Hefei High Tech,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"Intersection of Chuangxin Rd & Rainbow Rd, Hefei, Anhui, 230088, Mainland China",,230088,31.841469,117.1351,86-551-68164666,https://www.ihg.com/holidayinnexpress/hotels/us/en/hefei/hfeht/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hefei/hfeht/hoteldetail,,,,,
IHG-HFEEX,Holiday Inn Express Hefei Huaihe Road,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No. 279 Changjiang Zhong Road, Hefei, Anhui, 230061, Mainland China",,230061,31.861046,117.281525,86-551-65706888,https://www.ihg.com/holidayinnexpress/hotels/us/en/hefei/hfeex/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hefei/hfeex/hoteldetail,,,,,
IHG-HFESH,Holiday Inn Express Hefei South,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No.157 Jinzhai South Road, Hefei, Anhui, 230022, Mainland China",,230022,31.791979,117.23389,86-551-62252888,https://www.ihg.com/holidayinnexpress/hotels/us/en/hefei/hfesh/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hefei/hfesh/hoteldetail,,,,,
IHG-HFESS,Holiday Inn Express Hefei West Railway Station,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No. 656 Changjiang West Road, Shushan District, Hefei, Anhui, 230000, Mainland China",,230000,31.85688,117.2202,86-0551-62913319,https://www.ihg.com/holidayinnexpress/hotels/us/en/hefei/hfess/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hefei/hfess/hoteldetail,,,,,
IHG-HFECH,Holiday Inn Hefei,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No.1104 Chang Jiang Dong Road, Hefei, Anhui, 230011, Mainland China",,230011,31.86459,117.30171,86-551-62206666x6180,https://www.ihg.com/holidayinn/hotels/us/en/hefei/hfech/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hefei/hfech/hoteldetail,,,,,
IHG-HFECC,Holiday Inn Hefei City Center,,Holiday Inn,假日酒店,ihg-holiday-inn,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"Building B, No.598 Huangshan Road, Shushan District, Hefei, Anhui, 230000, Mainland China",,230000,31.842625,117.2148,86-0551-62971888,https://www.ihg.com/holidayinn/hotels/us/en/hefei/hfecc/hoteldetail,https://www.ihg.com/holidayinn/hotels/cn/zh/hefei/hfecc/hoteldetail,,,,,
IHG-HFEHA,InterContinental Hefei,,InterContinental,洲际酒店及度假村,ihg-intercontinental,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"No. 888 Qianshan Road, Zhengwu Distric, Hefei, Anhui, 230031, Mainland China",,230031,31.81157,117.23244,86-551-62665888x6199,https://www.ihg.com/intercontinental/hotels/us/en/hefei/hfeha/hoteldetail,https://www.ihg.com/intercontinental/hotels/cn/zh/hefei/hfeha/hoteldetail,,,,,
IHG-HFEBH,voco Hefei Binhu,,voco,voco 酒店,ihg-voco,FULLY_BOOKABLE,Hotel,Hotel,Hefei,,Anhui,,"Building A7, Yungu Innovation Park, Baohe District, Hefei, Anhui, 230000, Mainland China",,230000,31.705503,117.2765,86-551-66337777,https://www.ihg.com/voco/hotels/us/en/hefei/hfebh/hoteldetail,https://www.ihg.com/voco/hotels/cn/zh/hefei/hfebh/hoteldetail,,,,,
IHG-SJWHR,Holiday Inn Express Hengshui Railway Station,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hengshui,,Hebei,,"South of Zhanqian Road and West of Zhongxin Street, Hengshui, Hebei, 053000, Mainland China",,053000,37.741955,115.68986,86-0318-5551666,https://www.ihg.com/holidayinnexpress/hotels/us/en/hengshui/sjwhr/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hengshui/sjwhr/hoteldetail,,,,,
IHG-HNYHZ,Holiday Inn Express Hengyang High-Tech Zone,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hengyang,,Hunan,,"Guanghui Street, Zhengxiang District, Hengyang, Hunan, 421001, Mainland China",,421001,26.877234,112.56232,86-734-2889999,https://www.ihg.com/holidayinnexpress/hotels/us/en/hengyang/hnyhz/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hengyang/hnyhz/hoteldetail,,,,,
IHG-HETCC,Crowne Plaza Hohhot City Center,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Hohhot,,Nei Mongol,,"No.216 South Gongyuan Road, Yuquan District, Hohhot, Hohhot, Nei Mongol, 010010, Mainland China",,010010,40.802235,111.66556,86-471-3278888,https://www.ihg.com/crowneplaza/hotels/us/en/hohhot/hetcc/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/hohhot/hetcc/hoteldetail,,,,,
IHG-HETHH,Holiday Inn Express Hohhot East Station,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Hohhot,,Nei Mongol,,"Block B, Qiushi Zhixing Square, Horqin Expressway, Hohhot, Nei Mongol, 010070, Mainland China",,010070,40.842148,111.77681,86-0471-3371111x0,https://www.ihg.com/holidayinnexpress/hotels/us/en/hohhot/hethh/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/hohhot/hethh/hoteldetail,,,,,
IHG-YINOS,Holiday Inn Express Horgos,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Horgos,,Xinjiang,,"No. 15 Nanjing Road, Horgos, Xinjiang, 835221, Mainland China",,835221,44.17485,80.42502,86-999-8963333,https://www.ihg.com/holidayinnexpress/hotels/us/en/horgos/yinos/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/horgos/yinos/hoteldetail,,,,,
IHG-SUZHC,Holiday Inn Express Huaibei City Center,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Huaibei,,Anhui,,"Block 11 Xintiandi Plaza, Huaibei, Anhui, 235000, Mainland China",,235000,33.9436,116.7943,86-0561-5613333,https://www.ihg.com/holidayinnexpress/hotels/us/en/huaibei/suzhc/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/huaibei/suzhc/hoteldetail,,,,,
IHG-HJJUA,Crowne Plaza Huaihua,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Huaihua,,Hunan,,"160m SE of, Huaihua, Hunan, 418000, Mainland China",,418000,27.550377,109.98759,86-745-2388888,https://www.ihg.com/crowneplaza/hotels/us/en/huaihua/hjjua/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/huaihua/hjjua/hoteldetail,,,,,
IHG-TXNCP,Crowne Plaza Huangshan Yucheng,,Crowne Plaza,皇冠假日酒店,ihg-crowne-plaza,FULLY_BOOKABLE,Hotel,Hotel,Huangshan,,Anhui,,"No.1 Huizhou Road, Tunxi, Huangshan, Anhui, 245000, Mainland China",,245000,29.70448,118.336365,86-559-2591888,https://www.ihg.com/crowneplaza/hotels/us/en/huangshan/txncp/hoteldetail,https://www.ihg.com/crowneplaza/hotels/cn/zh/huangshan/txncp/hoteldetail,,,,,
IHG-TXNSG,Holiday Inn Express Huangshan Mountain South Gate,,Holiday Inn Express,智选假日酒店,ihg-holiday-inn-express,FULLY_BOOKABLE,Hotel,Hotel,Huangshan,,Anhui,,"No.111, Tangchuan Road, Tangkou Town,Huangshan District, Huangshan, Anhui, 245051, Mainland China",,245051,30.067179,118.17839,86-559-5566666,https://www.ihg.com/holidayinnexpress/hotels/us/en/huangshan/txnsg/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/cn/zh/huangshan/txnsg/hoteldetail,,,,,
