id,chain,brand_name,display_name,local_name,region,city,district,formatted_address,lat_wgs84,lng_wgs84,lat_gcj02,lng_gcj02,official_url,osm_type,osm_id,wikidata_qid,source_count,confidence_score,needs_review,review_reason
hotel_f75b97a8da3240f0,hyatt,Alila,Alila,Alila,,待确认,,,31.2292009,121.4577925,31.227298275709792,121.46236350839732,,node,12540989054,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_8718157e384a6d3b,hyatt,Andaz,南京河西安达仕酒店,南京河西安达仕酒店,,待确认,,,31.9951609,118.7156131,31.993115955833787,118.72080620384781,,node,11656778569,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_0aa3382c55f6c701,hyatt,Andaz,Andaz,Andaz,,待确认,,,24.4743917,118.1051386,24.471746453579083,118.11010856672506,,node,13734656001,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_4bfa1a41995304ef,hyatt,Grand Hyatt,成都群光君悦酒店,成都群光君悦酒店,四川省,成都市,锦江区,四川省成都市锦江区春熙路南段8,30.656196,104.0741107,30.65378433561828,104.07663199618528,https://www.hyatt.com/zh-CN/hotel/china/grand-hyatt-chengdu/ctugh,node,12125884018,,1,0.91,false,
hotel_117b36c39fdbcd87,hyatt,Grand Hyatt,大连君悦酒店,大连君悦酒店,,待确认,,,38.8776193,121.5795283,38.87837630621918,121.58447687445556,,way,423083194,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_a195530afbfbbc8b,hyatt,Grand Hyatt,富力君悦大酒店,富力君悦大酒店,,待确认,,,23.1248079,113.3180462,23.122201346227605,113.32345544506612,https://guangzhou.grand.hyatt.com/zh-Hans/hotel/home.html,way,299812753,,1,0.91,false,missing_city_region
hotel_c3ea89a46c4bae02,hyatt,Grand Hyatt,合肥君悦酒店,合肥君悦酒店,,待确认,,,31.8020137,117.2262228,31.80001860070474,117.23170391022437,,node,7249760469,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_e3bc9e7e3db52aff,hyatt,Grand Hyatt,三亚海棠湾君悦酒店,三亚海棠湾君悦酒店,,待确认,,,18.3459199,109.7357849,18.344217770394973,109.73994109323685,,way,524255113,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_87822a087729906f,hyatt,Grand Hyatt,长沙君悦酒店,长沙君悦酒店,,待确认,,,28.1925964,112.9656761,28.18914658152368,112.97119595424552,,node,12669362201,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_9d11658d54147b86,hyatt,Grand Hyatt,中天凯悦酒店,中天凯悦酒店,,待确认,,,26.6445963,106.6388818,26.64093901355239,106.64246866581642,,way,671094666,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_ccea423d88452fd3,hyatt,Grand Hyatt,Grand Hyatt,Grand Hyatt,,待确认,,,41.7755505,123.4279171,41.77798166332351,123.43405290869997,,node,2246482587,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_06cb75227648c8c7,hyatt,Grand Hyatt,Grand Hyatt Changsha,,,待确认,,,28.194533,112.976851,28.191113237207926,112.98240844306468,,,,Q111405080,1,0.85,true,"missing_official_url,missing_city_region"
hotel_463806c05dd841ac,hyatt,Grand Hyatt,Grand Hyatt Hefei,,,待确认,,,31.805831,117.236895,31.803828125941735,117.2423725886569,,,,Q111405276,1,0.85,true,"missing_official_url,missing_city_region"
hotel_d6996e862a437fb2,hyatt,Grand Hyatt,Grand Hyatt Xi'an,,,待确认,,,34.198009,108.887115,34.19636673409142,108.8916929568555,,,,Q111404920,1,0.85,true,"missing_official_url,missing_city_region"
hotel_9e7ef70f2f432b4d,hyatt,Grand Hyatt,北京东方君悦大酒店,北京东方君悦大酒店,,东城区,,东城区,39.9084504,116.4084428,39.90985368142604,116.41468519924155,https://beijing.grand.hyatt.com/,node,3071751947,Q1812590,2,0.93,true,"missing_official_url,missing_city_region"
hotel_295a82592b1aac92,hyatt,Grand Hyatt,杭州君悦酒店,杭州君悦酒店,浙江省,杭州市,上城区,浙江省杭州市上城区湖滨路28,30.257015,120.1568085,30.25468162321133,120.16149659716514,,node,34111079,,2,0.83,true,"missing_official_url,missing_city_region; missing_official_url"
hotel_2c12e5907b424ce8,hyatt,Grand Hyatt,金茂君悦大酒店,金茂君悦大酒店,,陆家嘴街道,,陆家嘴街道,31.23722222,121.50138889,31.23520231823208,121.50581568812973,http://shanghai.grand.hyatt.com/,,,Q5594663,1,0.93,false,
hotel_26fd8d07deb8d64f,hyatt,Grand Hyatt,君悦酒店(迈科中心店),君悦酒店(迈科中心店),陕西省,西安市,雁塔区,陕西省西安市雁塔区锦业路12,34.1940647,108.8760114,34.192430180421134,108.88059333113223,,way,985455592,,1,0.83,true,missing_official_url
hotel_bb9a046efe9a5f7b,hyatt,Grand Hyatt,上海外滩茂悦大酒店,上海外滩茂悦大酒店,,Shanghai,,Shanghai黄浦路199,31.2472817,121.4886096,31.245304564588874,121.49308315848006,http://shanghai.bund.hyatt.com/,way,189037696,,1,0.91,false,
hotel_6ec09ebd9584446a,hyatt,Hyatt Centric,宁波湖畔凯悦尚萃酒店,宁波湖畔凯悦尚萃酒店,,待确认,,,29.9273366,121.6230579,29.92471963709571,121.62716377658656,,node,12946946320,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_b95d46801ff259db,hyatt,Hyatt House,上海虹桥商务区凯悦嘉寓酒店,上海虹桥商务区凯悦嘉寓酒店,,待确认,,,31.19264,121.3118981,31.190664275960938,121.3164015486188,,way,704513853,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_0861049f5ec9d0d3,hyatt,Hyatt House,Hyatt House Shanghai New Hongqiao,Hyatt House Shanghai New Hongqiao,,待确认,,,31.1545571,121.2279265,31.15250585546691,121.2323535183089,,node,13282941601,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_1ab940534a75a5ba,hyatt,Hyatt House,Hyatt House Yinchuan Dayuecheng,,,待确认,,,38.520702,106.261895,38.52116370371014,106.26630020698788,,,,Q111404631,1,0.85,true,"missing_official_url,missing_city_region"
hotel_175f32a3a9dc7279,hyatt,Hyatt House,深圳机场凯悦嘉寓酒店,深圳机场凯悦嘉寓酒店,广东省,深圳市,宝安区,广东省深圳市宝安区空港八道2-1,22.6263538,113.8105183,22.623433707946063,113.81558327276966,https://www.hyatt.com/en-US/hotel/china/hyatt-house-shenzhen-airport/szxxa,node,7287829072,,1,0.91,false,
hotel_395184617b770848,hyatt,Hyatt Place,北京世园凯悦嘉轩酒店,北京世园凯悦嘉轩酒店,,待确认,,,40.4418665,115.9581752,40.44304325902135,115.96424062674241,,node,11423804669,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_4a4518c71d9c82a2,hyatt,Hyatt Place,杭州萧山国际机场凯悦嘉轩酒店,杭州萧山国际机场凯悦嘉轩酒店,,待确认,,,30.236063,120.4291212,30.233778124040114,120.4336764074418,,way,1165769212,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_eed885d5acf5f37f,hyatt,Hyatt Place,景德镇陶溪川凯悦酒店,景德镇陶溪川凯悦酒店,,待确认,,,29.3003077,117.2332302,29.297609991744654,117.23848652382921,,node,13728246123,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_ef19b83822e8b47e,hyatt,Hyatt Place,景德镇陶溪川凯悦酒店,景德镇陶溪川凯悦酒店,,待确认,,,29.3005102,117.2340437,29.29781214042202,117.23929981687495,,relation,20443977,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_d3f90b432772696b,hyatt,Hyatt Place,凯悦嘉轩酒店,凯悦嘉轩酒店,,待确认,,,22.7833688,108.4600689,22.780623820537183,108.46408702643936,,node,11139000075,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_245cfbfa49618e50,hyatt,Hyatt Place,凯悦嘉轩酒店,凯悦嘉轩酒店,,待确认,,,18.2757541,109.5085593,18.27405101488549,109.51265421810928,,node,6982569186,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_3f4082ac08ed0b7e,hyatt,Hyatt Place,凯悦嘉轩酒店,凯悦嘉轩酒店,,待确认,,,30.0552872,120.4802506,30.052887264668435,120.48464074180056,,way,1245525593,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_49b1a3b5da5c0fda,hyatt,Hyatt Place,上海虹桥商务区凯悦嘉轩酒店,上海虹桥商务区凯悦嘉轩酒店,,待确认,,,31.1921599,121.3119247,31.190183986721415,121.31642816537448,,way,704513852,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_31a522b6c88501d2,hyatt,Hyatt Place,珠海金石凯悦嘉轩酒店,珠海金石凯悦嘉轩酒店,,待确认,,,22.238167,113.5028636,22.23532725421601,113.50810213548169,,way,1241226602,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_2a7189da5ed6c188,hyatt,Hyatt Place,Hyatt Place Changsha Meixihu,,,待确认,,,28.196816,112.875255,28.1932927928055,112.88066428160442,,,,Q111405057,1,0.85,true,"missing_official_url,missing_city_region"
hotel_b261ee6a6d11ad11,hyatt,Hyatt Place,Hyatt Place Foshan Lishui,,,待确认,,里水大道南28 Avenue South,23.1646676,113.1491367,23.16213619463019,113.15459450029033,http://hyattplace.foshan@hyatt.com,node,7127131786,,1,0.91,false,missing_city_region
hotel_3475ebc9828ee9db,hyatt,Hyatt Place,Hyatt Place Shanghai Tianshan Plaza,,,待确认,,,31.2106739,121.4038227,31.208829401096622,121.40847233765604,,node,7123565119,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_d8933de3922e8182,hyatt,Hyatt Place,Hyatt Place Taiyuan Longcheng,,,待确认,,,37.770278,112.591666,37.77076625535536,112.59789498177712,,,,Q111404553,1,0.85,true,"missing_official_url,missing_city_region"
hotel_b8af77b891c7dffa,hyatt,Hyatt Place,德清凯悦嘉轩酒店,德清凯悦嘉轩酒店,浙江省,湖州市,德清县,浙江省湖州市德清县千秋东街1888,30.5439431,120.0124236,30.54158193070403,120.01716176144609,https://www.hyatt.com/hyatt-place/zh-CN/hghzm-hyatt-place-deqing,node,12985188021,,1,0.91,false,
hotel_70fb7eb87ec0e8e1,hyatt,Hyatt Place,深圳机场凯悦嘉轩酒店,深圳机场凯悦嘉轩酒店,广东省,深圳市,宝安区,广东省深圳市宝安区空港八道2-1,22.6263517,113.8109351,22.623430866649738,113.81599900586457,https://www.hyatt.com/en-US/hotel/china/hyatt-place-shenzhen-airport/szxza,node,7287829073,,1,0.91,false,
hotel_1aeb7e210dac4b7a,hyatt,Hyatt Regency,杭州萧山国际机场凯悦酒店,杭州萧山国际机场凯悦酒店,,待确认,,,30.236848,120.4285262,30.23456388373885,120.43308258956267,,way,1165769211,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_5f749ad3ba7dd9ea,hyatt,Hyatt Regency,横琴凯悦酒店,横琴凯悦酒店,,待确认,,,22.1275367,113.5122359,22.124709020374052,113.51743468607,,way,1347272015,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_60d3f93c09512690,hyatt,Hyatt Regency,兰州凯悦酒店,兰州凯悦酒店,,待确认,城关区,城关区南宾河东路501,36.0624686,103.8395327,36.062131935297124,103.84192499438593,,node,7996932506,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_43a9b7d72d622bcb,hyatt,Hyatt Regency,上海五角场凯悦酒店 Hyatt Regency,上海五角场凯悦酒店,,待确认,,国定东路88,31.3024915,121.5147774,31.300459450139243,121.51916171733711,,way,441927389,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_ae00a17a77bbc1d9,hyatt,Hyatt Regency,Grand Hyatt,Grand Hyatt,,待确认,,Donghai East RoadNo. 88,36.088074,120.4573169,36.08829782475329,120.46233950669442,https://qingdao.regency.hyatt.com/,node,4826745929,,1,0.91,false,missing_city_region
hotel_c7b138437c50cbb2,hyatt,Hyatt Regency,Hyatt Regency,,,待确认,,,30.3236871,121.2063374,30.32128727436462,121.21072089886479,,node,8594922517,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_ccc24712f5337c9f,hyatt,Hyatt Regency,Hyatt Regency Lanzhou,,,待确认,,,36.068151,103.848101,36.067800288152526,103.850476455953,,,,Q111404177,1,0.85,true,"missing_official_url,missing_city_region"
hotel_efb519ab5a2ed7dc,hyatt,Hyatt Regency,Hyatt Regency Shanghai Jiading,,,待确认,,,31.357945,121.269926,31.355980878496972,121.2743736322916,,,,Q111404259,1,0.85,true,"missing_official_url,missing_city_region"
hotel_f50efdd6cd62acab,hyatt,Hyatt Regency,Hyatt Regency Wanjing,Hyatt Regency Wanjing,,待确认,,,39.9902153,116.4698914,39.99152645063562,116.47601894004158,,node,7622324209,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_c2aa2b7ba24fb322,hyatt,Hyatt Regency,Hyatt Regency Zhuzhou,,,待确认,,,27.8,113.115833,27.79688225661056,113.12167672337259,,,,Q111405228,1,0.85,true,"missing_official_url,missing_city_region"
hotel_05f124ddda70e85d,hyatt,Hyatt Regency,深圳机场凯悦酒店,深圳机场凯悦酒店,广东省,深圳市,宝安区,广东省深圳市宝安区,22.6249682,113.8072529,22.62205358819127,113.81232604426823,https://www.hyatt.com/en-US/hotel/china/hyatt-regency-shenzhen-airport/szxra,way,479727178,,1,0.91,false,
hotel_0571fa9fa8b9812d,hyatt,Hyatt Regency,长春凯悦酒店,长春凯悦酒店,吉林省,长春市,朝阳区,吉林省长春市朝阳区人民大街3233,43.877339,125.3176251,43.87974580848264,125.32412494851869,https://www.hyatt.com/hyatt-regency/zh-CN/cgqhr-hyatt-regency-changchun,node,13789093296,,1,0.91,false,
hotel_17bd0a594d31c1df,hyatt,Hyatt Regency,凯悦酒店,凯悦酒店,,"China, Shang Hai Shi, Songjiang District",,"China, Shang Hai Shi, Songjiang District",31.0573803,121.2430959,31.05526750401359,121.2475072301181,,way,1238932579,,1,0.83,true,missing_official_url
hotel_95723dac749bfcd0,hyatt,Park Hyatt,宁波柏悦酒店,宁波柏悦酒店,,待确认,,,29.7699634,121.6379275,29.767352729590826,121.6420387472866,https://www.hyatt.com/park-hyatt/zh-CN/ninph-park-hyatt-ningbo-resort-and-spa,way,930447269,,1,0.91,false,missing_city_region
hotel_69ae11cd4540d96c,hyatt,Park Hyatt,Park Hyatt Bejing Hotel,,,待确认,,,39.9062681,116.4535128,39.907615178050044,116.45968055566776,,node,10983596006,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_75588db54773d6ff,hyatt,Park Hyatt,Park Hyatt Boutique Hotel,,,待确认,,,41.7035586,82.9652701,41.704741897166855,82.96812704817525,,node,4432077289,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_75ac71101c9528a8,hyatt,Park Hyatt,Park Hyatt Hangzhou,,,待确认,,,30.26003,120.22159,30.257590256641283,120.22610303033845,,,,Q111406221,1,0.85,true,"missing_official_url,missing_city_region"
hotel_aec8bbcad238c06e,hyatt,Park Hyatt,Park Hyatt Sanya Sunny Bay Resort,,,待确认,,,,,,,,,,Q116768272,1,0.75,true,"missing_coordinates,missing_official_url,missing_city_region"
hotel_a0ec4402da53efa7,hyatt,Park Hyatt,Park Hyatt Suzhou,苏州柏悦酒店,,待确认,,,31.3154988,120.7148418,31.313481466611677,120.71918467310192,,way,522477898,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_948e55be3b98eb5a,hyatt,Park Hyatt,北京柏悦酒店,北京柏悦酒店,,建外街道,,建外街道,39.906097222,116.453080555,39.90744521806172,116.45924948921012,https://beijing.park.hyatt.com/,,,Q18651854,1,0.93,false,
hotel_8f5f8ad7118eb2cf,hyatt,Park Hyatt,三亚太阳湾柏悦酒店,三亚太阳湾柏悦酒店,,Sanya,,SanyaSunny Bay Road5,18.1906818,109.6061302,18.18885124812622,109.6100765968124,https://www.hyatt.com/en-US/hotel/china/park-hyatt-sanya/sanph,node,5261300784,,1,0.91,false,
hotel_565840ed2eb4184d,hyatt,The Unbound Collection by Hyatt,重庆丽思瑞凯悦臻选酒店,重庆丽思瑞凯悦臻选酒店,,待确认,,,29.565162,106.584354,29.562271130143696,106.58803988546643,,,,Q111404658,1,0.85,true,"missing_official_url,missing_city_region"
hotel_eda0f29edd7df7d9,hyatt,The Unbound Collection by Hyatt,金茂凯悦臻选酒店，丽江,金茂凯悦臻选酒店，丽江,,待确认,,,26.919418,100.225704,26.915885536750405,100.22683921214723,,,,Q111404852,1,0.85,true,"missing_official_url,missing_city_region"
hotel_bfc185511b1ba4cb,hyatt,The Unbound Collection by Hyatt,瑯珀·凯悦臻选酒店,瑯珀·凯悦臻选酒店,,待确认,,,30.654336,104.089751,30.651934951095836,104.09228878840038,,,,Q111404237,1,0.85,true,"missing_official_url,missing_city_region"
hotel_1a303d9f1a7128a7,hyatt,The Unbound Collection by Hyatt,丽江金茂凯悦臻选酒店,丽江金茂凯悦臻选酒,,待确认,,,26.9162856,100.2183027,26.912759844286665,100.21944603405325,,way,995094082,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_886aec5009f10091,hyatt,UrCove by Hyatt,北京天安门逸扉酒店,北京天安门逸扉酒店,,待确认,,"Hualong Street, Nanheyan Street, Dongchegn District, 100006, Beijing, China",39.9084422,116.4008845,39.90984618432086,116.40712839324814,https://beijing-forbidden-city.urcovehyatt.cn/en,node,12761525959,,1,0.91,false,missing_city_region
hotel_a85639ff9216fdbf,hyatt,UrCove by Hyatt,南京南站逸扉酒店,南京南站逸扉酒店,,待确认,,,31.9678703,118.7965589,31.965816215324267,118.801734536047,,node,9952357468,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_17ecd05d5602d147,hyatt,UrCove by Hyatt,逸扉酒店,逸扉酒店,,待确认,,,30.8501709,120.930864,30.84776451096294,120.93501175722756,,node,12495814883,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_7b03a51d7c8017ff,hyatt,UrCove by Hyatt,UrCove by HYATT Shanghai Lujiazui Expo,,,待确认,,"浦东南路No, 2266",31.2060784,121.5089731,31.20402115352205,121.51336991672483,,node,11828515702,,2,0.83,true,"missing_official_url,missing_city_region"
hotel_ffb5a0b59bf3fb22,hyatt,UrCove by Hyatt,UrCove Nanjing Downtown,UrCove Nanjing Downtown,,待确认,,South Zhongshan Road187,32.0366824,118.7794121,32.034634559346905,118.78461894487575,,node,11259030964,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_799cd90d3cb5b220,hyatt,UrCove by Hyatt,东莞凤岗众恒隆逸扉酒店,东莞凤岗众恒隆逸扉酒店,广东省,东莞市,凤岗镇,广东省东莞市凤岗镇联兴路30,22.7250983,114.1292203,22.722430371020792,114.13431253264277,,way,1459140929,,1,0.83,true,missing_official_url
hotel_4e8a8c135aeba9f2,hyatt,UrCove by Hyatt,逸扉酒店,逸扉酒店,广东省,广州市,海珠区,广东省广州市海珠区新港东路148,23.1005559,113.3373682,23.09797606918252,113.34281532224891,https://www.urcove-hotels.com,node,12109681267,,1,0.91,false,
hotel_d2b099902c00a9cd,marriott,Aloft Hotels,广州大学城雅乐轩酒店,广州大学城雅乐轩酒店,,待确认,,66,23.0421518,113.4004348,23.039621181300976,113.40595386477119,,relation,19238143,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_aaf7be2de2d76eed,marriott,Aloft Hotels,上海张江海科雅乐轩酒店,上海张江海科雅乐轩酒店,,待确认,,,31.182476,121.5932178,31.180250729672654,121.59741661645415,,way,832289365,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_5e4dafbe26a048f8,marriott,Aloft Hotels,雅乐轩酒店,雅乐轩酒店,,待确认,,,40.3795048,116.6839489,40.380720455329765,116.68996958109832,,node,11915638671,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_bc7db07c8092fa2f,marriott,Aloft Hotels,Aloft Zhengzhou Shangjie,Aloft Zhengzhou Shangjie,,待确认,,,34.802595,113.3037538,34.80168295201146,113.31013861744002,,node,11957709488,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_9c56245851e96734,marriott,Aloft Hotels,佛山南海雅乐轩酒店（博爱中路店）,佛山南海雅乐轩酒店（博爱中路店）,广东省,佛山市,南海区,广东省佛山市南海区博爱中路59,23.1234749,113.0046475,23.120804114863642,113.00993351195582,,way,182486155,,1,0.83,true,missing_official_url
hotel_0ef7540ff8420538,marriott,Aloft Hotels,大运城邦雅乐轩酒店,大运城邦雅乐轩酒店,广东省,深圳市,龙岗区,广东省深圳市龙岗区清林路,22.7203349,114.2031034,22.7175395700295,114.20800895593104,,node,9416854391,,1,0.83,true,missing_official_url
hotel_40d8ae5187c1419f,marriott,Autograph Collection,南京郡懋傲途格酒店,南京郡懋傲途格酒店,,待确认,,,32.0722973,118.9998132,32.07026040815398,119.00506580603071,,node,8641988146,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_754632dd8d6bfd48,marriott,Autograph Collection,三亚山海天大酒店,三亚山海天大酒店,Hainan,Sanya,,HainanSanyaHaiyun Road77,18.2192059,109.5091336,18.217520910364982,109.51322423564466,https://www.marriott.com/en-us/hotels/syxak-the-shanhaitian-resort-sanya-autograph-collection/overview/,node,7681218278,,1,0.91,false,
hotel_5774a2b46fc9de76,marriott,Bvlgari Hotels & Resorts,北京宝格丽酒店,北京宝格丽酒店,,待确认,,,39.9464674,116.4515654,39.947820255185455,116.45774358989054,https://www.bulgarihotels.com/zh_CN/beijing,node,9230194216,,1,0.91,false,missing_city_region
hotel_10b7654b3c28326b,marriott,Bvlgari Hotels & Resorts,Bulgari,Bulgari,,待确认,,,31.217022,121.453586,31.215123057825924,121.4581671771359,,node,12565509360,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_f1d92592171a42b1,marriott,Courtyard by Marriott,成都天投万怡酒店,成都天投万怡酒店,四川省,成都市,天府新区,四川省成都市天府新区博览城路288,30.4211352,104.0737871,30.41864708866042,104.07629719089775,https://www.marriott.com.cn/hotels/ctucs-courtyard-chengdu-south,node,11992403685,,1,0.84,true,"generic_brand_match,weak_brand_alias"
hotel_5093d634d7767519,marriott,Courtyard by Marriott,广交会万怡酒店,广交会万怡酒店,,待确认,,,23.0989451,113.3562474,23.096397839812074,113.36172974386639,,way,1443637981,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_93b5855b072f6922,marriott,Courtyard by Marriott,杭州钱江新城万怡酒店,杭州钱江新城万怡酒店,,待确认,,,30.242829,120.2019286,30.24041330446838,120.20648506000553,,node,10773432105,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_1b371f4feee71473,marriott,Courtyard by Marriott,秦皇岛和信基业万怡酒店,秦皇岛和信基业万怡酒店,,待确认,,36,39.8981497,119.4367072,39.899595336796196,119.44299898571818,https://www.marriott.com/en-us/hotels/shpcy-courtyard-qinhuangdao-west/overview/,node,12582140101,,1,0.91,false,missing_city_region
hotel_f2dc19effa931d9b,marriott,Courtyard by Marriott,上海圣淘沙万怡酒店,上海圣淘沙万怡酒店,,待确认,,,30.9127987,121.4517723,30.91073374345147,121.45633192198703,,way,1165378859,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_a6e6bddcd7c6b870,marriott,Courtyard by Marriott,顺德联塑万怡酒店,顺德联塑万怡酒店,,待确认,,,22.8748842,113.0726177,22.87226604751599,113.07807559029283,,node,7081545823,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_f8e8e544f1f153e6,marriott,Courtyard by Marriott,泰州万怡酒店,泰州万怡酒店,,待确认,,江苏省泰州市三新路788号,32.3927671,119.9089621,32.39052873809073,119.91369477676257,https://www.marriott.com/hotels/travel/ytycy-courtyard-jiangsu-taizhou/,node,6834265687,,1,0.91,false,missing_city_region
hotel_5b540fc4b5547f9a,marriott,Courtyard by Marriott,天津陆家嘴万怡酒店,天津陆家嘴万怡酒店,,待确认,,,39.14652,117.168213,39.14762202392962,117.17457685963137,,way,1303651821,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_6f7b04d69f3d2ba1,marriott,Courtyard by Marriott,万豪酒店,万豪酒店,,待确认,,虹桥路100,31.1939981,121.4300069,31.192128471945466,121.43463446954036,https://www.marriott.com/hotels/travel/shasx-courtyard-shanghai-xujiahui/,node,4409294897,,1,0.84,true,"generic_brand_match,weak_brand_alias,missing_city_region"
hotel_7e43dcb31281d38b,marriott,Courtyard by Marriott,万怡酒店,万怡酒店,,待确认,,,30.3321273,120.0338383,30.329775176635206,120.03860851607593,,node,12890538903,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_1a42adcf47f58084,marriott,Courtyard by Marriott,万怡酒店,万怡酒店,,待确认,,,31.3190004,120.6671401,31.316902946369154,120.67139420932794,,way,461664713,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_e3d6ef891ac9f779,marriott,Courtyard by Marriott,宜宾产城竹颂万怡酒店,宜宾产城竹颂万怡酒店,,待确认,,,28.7318606,104.6253183,28.728395117914474,104.62765661448009,,node,13590657383,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_dfeb8dc87a83dada,marriott,Courtyard by Marriott,Courtyard by Marriott,,,待确认,,,32.3929079,119.9087591,32.390669482607215,119.91349189597919,,node,6851547793,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_792149ab9d7a43cb,marriott,Courtyard by Marriott,Courtyard by Marriott Beijing Northeast,Courtyard by Marriott Beijing Northeast,,待确认,,101,39.9773851,116.4692735,39.978697344300706,116.47540150604539,,way,128977563,,1,0.83,true,"missing_official_url,missing_city_region"
hotel_3d755cfff8fe15cd,marriott,Courtyard by Marriott,Courtyard by Marriott Hangzhou West,,,待确认,,,30.286883,120.081693,30.28460823122994,120.08651248469467,,,,Q111406105,1,0.85,true,"missing_official_url,missing_city_region"
hotel_d05e61639878b1da,marriott,Courtyard by Marriott,Courtyard by Marriott Hangzhou Wulin,,,待确认,,,30.280094876,120.163706152,30.27775101026404,120.16837588188224,,,,Q111406169,1,0.85,true,"missing_official_url,missing_city_region"
hotel_182faadfc7aac496,marriott,Courtyard by Marriott,Courtyard by Marriott Suzhou,,,待确认,,,31.323114,120.677859,31.32103854568714,120.68213572757683,,,,Q111406079,1,0.85,true,"missing_official_url,missing_city_region"
hotel_7216ab415909a16d,marriott,Courtyard by Marriott,Courtyard by Marriott Yinchuan,,,待确认,,,38.488608,106.23365,38.4890659903933,106.23804747706058,,,,Q111404210,1,0.85,true,"missing_official_url,missing_city_region"
hotel_fcb8fa97d2161276,marriott,Courtyard by Marriott,Courtyard by Marriott Zhengzhou Airport,,,待确认,,,34.562417,113.86753,34.56108249212727,113.87341678803232,,,,Q111404750,1,0.85,true,"missing_official_url,missing_city_region"
hotel_389366ed1f5f123e,marriott,Courtyard by Marriott,万怡精品酒店,万怡精品酒店,广东省,东莞市,,广东省东莞市宏图路,22.9882633,113.7195359,22.985509404619425,113.72472661623137,,way,1518055859,,1,0.83,true,missing_official_url
hotel_283fada9e562172a,marriott,Courtyard by Marriott,深圳联投东方万怡酒店,深圳联投东方万怡酒店,广东省,深圳市,宝安区,广东省深圳市宝安区东方大道46,22.7636917,113.8517782,22.760730331592697,113.85674313868817,,way,1448539931,,1,0.83,true,missing_official_url
hotel_b5a813f39c0a71c9,marriott,Courtyard by Marriott,西安蓝海风万怡酒店,西安蓝海风万怡酒店,陕西,西安,未央区,陕西西安未央区凤城二路37,34.3200052,108.9289411,34.318423617212176,108.93356917256459,,node,8976595297,,1,0.83,true,missing_official_url
